id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score
tm321073,Judwaa 2,MOVIE,2017,Not Availavle,150,"['action', 'comedy', 'romance']",['IN'],3.6
tm353627,Christina P: Mother Inferior,MOVIE,2017,Not Availavle,59,['comedy'],['US'],6.4
tm411313,Forgive Us Our Debts,MOVIE,2018,Not Availavle,104,"['drama', 'european']","['PL', 'CH', 'AL', 'IT']",6.2
tm367264,Milada,MOVIE,2017,Not Availavle,130,"['drama', 'history', 'european']","['CZ', 'US']",6.3
ts79988,Lost Song,SHOW,2018,TV-14,24,"['animation', 'action', 'scifi', 'drama', 'fantasy', 'music', 'romance']",['JP'],7.0
ts86302,Check The Store Next Door,SHOW,2018,TV-14,30,"['comedy', 'drama']",['ID'],7.7
ts83710,First and Last,SHOW,2018,TV-MA,41,['documentation'],['US'],6.7
ts55576,Buddy Thunderstruck,SHOW,2017,TV-Y7,23,"['comedy', 'family', 'sport', 'animation', 'action']",['US'],7.7
tm334949,Right Here Right Now,MOVIE,2018,Not Availavle,89,"['drama', 'comedy', 'music', 'european']",['DE'],5.4
ts77011,The Many Faces of Ito,SHOW,2017,Not Availavle,30,"['drama', 'thriller', 'romance', 'comedy']",['JP'],6.7
ts56251,ID-0,SHOW,2017,TV-14,24,"['scifi', 'drama', 'animation', 'action']",['JP'],6.1
tm365961,Mustang Island,MOVIE,2017,Not Availavle,86,"['comedy', 'drama']",['US'],6.2
tm413418,Cycle,MOVIE,2018,Not Availavle,96,"['comedy', 'drama', 'animation']",['IN'],8.1
ts84644,Westside,SHOW,2018,TV-MA,50,['reality'],['US'],6.1
tm370440,Paradox,MOVIE,2018,Not Availavle,73,"['western', 'fantasy', 'music']",['US'],3.9
tm328052,Sparring,MOVIE,2017,Not Availavle,95,"['drama', 'action', 'sport', 'european']",['FR'],6.4
tm359975,The Chase,MOVIE,2017,Not Availavle,110,"['thriller', 'crime', 'drama']",['KR'],6.6
ts95274,Age of Tanks,SHOW,2017,TV-PG,54,"['documentation', 'history']",['FR'],7.3
tm348467,Invisible,MOVIE,2017,Not Availavle,87,['drama'],"['AR', 'FR']",6.0
ts101883,Regiment Diaries,SHOW,2018,TV-PG,42,['documentation'],[],8.6
tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,Not Availavle,65,"['comedy', 'documentation']",['US'],6.7
tm413129,Goyo: The Boy General,MOVIE,2018,Not Availavle,155,"['action', 'war', 'history']",['PH'],6.7
tm444821,5 Star Christmas,MOVIE,2018,Not Availavle,92,"['comedy', 'european']",['IT'],4.5
tm443537,Ani... Dr. Kashinath Ghanekar,MOVIE,2018,Not Availavle,159,['drama'],['IN'],8.4
tm435487,Suzzanna: Buried Alive,MOVIE,2018,Not Availavle,125,"['drama', 'comedy', 'horror', 'thriller']",['ID'],5.5
tm422715,Stree,MOVIE,2018,Not Availavle,128,"['horror', 'comedy']",['IN'],7.5
tm558730,A Champion Heart,MOVIE,2018,G,90,['family'],['US'],5.9
tm283322,Burning Sands,MOVIE,2017,Not Availavle,105,"['drama', 'thriller', 'action']",['US'],6.0
tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,R,84,"['comedy', 'documentation']",['US'],7.8
tm285329,Take the 10,MOVIE,2017,Not Availavle,80,['comedy'],['US'],4.7
tm422359,Aurora,MOVIE,2018,Not Availavle,110,"['horror', 'thriller']",['PH'],4.3
tm357708,The Bros,MOVIE,2017,Not Availavle,102,"['comedy', 'fantasy']",['KR'],6.1
tm311902,Jim Norton: Mouthful of Shame,MOVIE,2017,Not Availavle,61,['comedy'],['US'],7.0
tm244310,Merku Thodarchi Malai,MOVIE,2018,Not Availavle,122,['drama'],['IN'],8.6
tm247631,Clair Obscur,MOVIE,2017,Not Availavle,100,"['drama', 'european']",['TR'],6.5
ts81485,Ponysitters Club,SHOW,2018,TV-Y,23,['family'],['US'],5.6
tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,Not Availavle,88,"['comedy', 'european']",['FR'],7.9
tm428597,Being Napoleon,MOVIE,2018,Not Availavle,88,['documentation'],['US'],5.5
tm352033,The Milk System,MOVIE,2018,Not Availavle,90,"['documentation', 'european']","['DE', 'IT']",7.0
tm323602,The Price of Success,MOVIE,2017,Not Availavle,92,"['drama', 'comedy', 'european']",['FR'],5.7
tm416121,Kuntilanak,MOVIE,2018,Not Availavle,105,"['horror', 'comedy', 'family']",['ID'],4.6
tm430281,Dhh,MOVIE,2018,R,126,"['drama', 'family']",['IN'],7.8
ts80692,REA(L)OVE,SHOW,2018,TV-MA,42,['reality'],['JP'],6.5
tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,Not Availavle,50,['comedy'],['AR'],5.7
tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,Not Availavle,104,"['comedy', 'romance']",['PH'],6.2
tm456983,Mauli,MOVIE,2018,Not Availavle,134,"['action', 'drama']",['IN'],5.5
ts82323,On Children,SHOW,2018,Not Availavle,98,"['drama', 'family', 'scifi']",['TW'],7.2
tm410298,Samouni Road,MOVIE,2018,Not Availavle,129,"['animation', 'documentation', 'european']","['IT', 'FR']",6.7
tm464947,Chief Daddy,MOVIE,2018,Not Availavle,98,"['drama', 'comedy']",['NG'],4.7
tm319310,CIA: Comrade In America,MOVIE,2017,Not Availavle,134,"['action', 'romance', 'drama']",['IN'],6.4
ts85660,The Sound of Your Heart: Reboot,SHOW,2018,Not Availavle,34,['comedy'],['KR'],5.9
tm424898,Bayonet,MOVIE,2018,Not Availavle,101,['drama'],"['MX', 'FI']",5.7
tm351201,In the Family,MOVIE,2017,PG-13,124,['comedy'],['TR'],7.7
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,Not Availavle,57,"['comedy', 'documentation']",['US'],7.3
tm299771,Gad Gone Wild,MOVIE,2017,Not Availavle,57,"['comedy', 'european']",['FR'],6.9
tm324806,Counterpunch,MOVIE,2017,Not Availavle,91,"['documentation', 'sport']",['US'],6.7
